ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
54749	45_devil	Devil	SHINAGILGITI	SHINA_GILGITI	šētān	šētān	ʃ eː t̪ ʌː n̪	gilg1242					3 7 1 7 4	AXBYN	SETEN	93	93.S.C 93.E.V 93.T.C 93.E.V 93.N.c	2.0 1.5 1.75 1.3 0.8	ʃeːt̪ʌːn̪	0	307	Devil:307
54750	45_devil	Devil	CHILASI	CHILASI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	shin1264		34.6515	75.287		3 7 1 7 4	AXBYN	SATEN	23	23.S.C 23.A.V 23.T.C 23.E.V 23.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54751	45_devil	Devil	CHILASIOFDRAS	CHILASI_OF_DRAS	šaitān	šaitān	ʃ ai t̪ ʌː n̪	dras1242					3 7 1 7 4	AXBYN	SATEN	25	25.S.C 25.A.V 25.T.C 25.E.V 25.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54752	45_devil	Devil	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	būt	būt	b uː t̪	brok1247		34.5308	76.6026		1 7 1	AXN	PYT	24	24.P.C 24.Y.V 24.T.c	2.0 1.5 0.8	buːt̪	0	305	Devil:305
54753	45_devil	Devil	KASHMIRI	KASHMIRI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	kash1277		34.166825	74.330455		3 7 1 7 4	AXBYN	SATEN	47	47.S.C 47.A.V 47.T.C 47.E.V 47.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54754	45_devil	Devil	KASHMIRI	KASHMIRI	děv	děv	d̪ ə v	kash1277		34.166825	74.330455		1 7 3	AXN	TEB	47	47.T.C 47.E.V 47.B.c	2.0 1.5 0.8	d̪əv	0	307	Devil:307
54755	45_devil	Devil	KASHTAWARI	KASHTAWARI	šētān	šētān	ʃ eː t̪ ʌː n̪	kish1245					3 7 1 7 4	AXBYN	SETEN	48	48.S.C 48.E.V 48.T.C 48.E.V 48.N.c	2.0 1.5 1.75 1.3 0.8	ʃeːt̪ʌːn̪	0	307	Devil:307
54756	45_devil	Devil	POGULI	POGULI	šēitān	šēitān	ʃ eː i t̪ ʌː n̪	pogu1238					3 7 7 1 7 4	AXYBYN	SEITEN	84	84.S.C 84.E.V 84.I.V 84.T.C 84.E.V 84.N.c	2.0 1.5 1.3 1.75 1.3 0.8	ʃeːit̪ʌːn̪	0	307	Devil:307
54757	45_devil	Devil	DODASIRAJI	DODA_SIRAJI	šatān	šatān	ʃ ʌ t̪ ʌː n̪	sira1264					3 7 1 7 4	AXBYN	SETEN	27	27.S.C 27.E.V 27.T.C 27.E.V 27.N.c	2.0 1.5 1.75 1.3 0.8	ʃʌt̪ʌːn̪	0	307	Devil:307
54758	45_devil	Devil	RAMBANI	RAMBANI	šatān	šatān	ʃ ʌ t̪ ʌː n̪	ramb1240					3 7 1 7 4	AXBYN	SETEN	90	90.S.C 90.E.V 90.T.C 90.E.V 90.N.c	2.0 1.5 1.75 1.3 0.8	ʃʌt̪ʌːn̪	0	307	Devil:307
54759	45_devil	Devil	RAMBANI	RAMBANI	b’ūt	b’ūt	bʰ uː t̪	ramb1240					1 7 1	AXN	PYT	90	90.P.C 90.Y.V 90.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54760	45_devil	Devil	KOHISTANIGARWI	KOHISTANI_GARWI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	indu1241		35.3389	73.0154		3 7 1 7 4	AXBYN	SATEN	55	55.S.C 55.A.V 55.T.C 55.E.V 55.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54761	45_devil	Devil	TORWALI	TORWALI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	torw1241		35.3101	72.5316		3 7 1 7 4	AXBYN	SATEN	102	102.S.C 102.A.V 102.T.C 102.E.V 102.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54762	45_devil	Devil	MAIYA	MAIYA	šaitān	šaitān	ʃ ai t̪ ʌː n̪	indu1241		35.3389	73.0154		3 7 1 7 4	AXBYN	SATEN	62	62.S.C 62.A.V 62.T.C 62.E.V 62.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54765	45_devil	Devil	SANSKRIT	SANSKRIT	b’ūtaḥ	b’ūtaḥ	bʰ uː t̪ ʌ h	sans1269		20.0	77.0		1 7 1 7 3	AXBYN	PYTEH	91	91.P.C 91.Y.V 91.T.C 91.E.V 91.H.c	2.0 1.5 1.75 1.3 0.8	bʰuːt̪ʌh	0	305	Devil:305
54766	45_devil	Devil	SANSKRIT	SANSKRIT	vētālaḥ	vētālaḥ	v eː t̪ ʌː l ʌ h	sans1269		20.0	77.0		3 7 1 7 5 7 3	AXBYBYN	BETELEH	91	91.B.C 91.E.V 91.T.C 91.E.V 91.L.C 91.E.V 91.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	veːt̪ʌːlʌh	0	316	Devil:316
54767	45_devil	Devil	SANSKRIT	SANSKRIT	pišācaḥ	pišācaḥ	p i ʃ ʌː c ʌ h	sans1269		20.0	77.0		1 7 3 7 1 7 3	AXBYBYN	PISECEH	91	91.P.C 91.I.V 91.S.C 91.E.V 91.C.C 91.E.V 91.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	piʃʌːcʌh	0	316	Devil:316
54768	45_devil	Devil	PRAKRIT	PRAKRIT	b’ūō	b’ūō	bʰ uː oː	saur1252		27.46	77.56		1 7 7	AXZ	PYU	87	87.P.C 87.Y.V 87.U.V	2.0 1.5 0.8	bʰuːoː	0	305	Devil:305
54769	45_devil	Devil	PRAKRIT	PRAKRIT	vēālō	vēālō	v eː ʌː l oː	saur1252		27.46	77.56		3 7 7 5 7	AXYBZ	BEELU	87	87.B.C 87.E.V 87.E.V 87.L.C 87.U.V	2.0 1.5 1.3 1.75 0.8	veːʌːloː	0	316	Devil:316
54770	45_devil	Devil	PRAKRIT	PRAKRIT	pisāō	pisāō	p i s ʌː oː	saur1252		27.46	77.56		1 7 3 7 7	AXBYZ	PISEU	87	87.P.C 87.I.V 87.S.C 87.E.V 87.U.V	2.0 1.5 1.75 1.3 0.8	pisʌːoː	0	316	Devil:316
54771	45_devil	Devil	PRAKRIT	PRAKRIT	pisallō	pisallō	p i s ʌ l l oː	saur1252		27.46	77.56		1 7 3 7 5 5 7	AXBYMBZ	PISELLU	87	87.P.C 87.I.V 87.S.C 87.E.V 87.L.c 87.L.C 87.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	pisʌlloː	0	316	Devil:316
54772	45_devil	Devil	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	šaitān (Arabic)	šaitān	ʃ ai t̪ ʌː n̪	west2386		30.0948	75.3474		3 7 1 7 4	AXBYN	SATEN	59	59.S.C 59.A.V 59.T.C 59.E.V 59.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54773	45_devil	Devil	MULTANI	MULTANI	šätān	šätān	ʃ ɛ t̪ ʌː n̪	mult1243					3 7 1 7 4	AXBYN	SETEN	67	67.S.C 67.E.V 67.T.C 67.E.V 67.N.c	2.0 1.5 1.75 1.3 0.8	ʃɛt̪ʌːn̪	0	307	Devil:307
54774	45_devil	Devil	HINDKI	HINDKI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	sout2668		33.2122	72.1702		3 7 1 7 4	AXBYN	SATEN	40	40.S.C 40.A.V 40.T.C 40.E.V 40.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54775	45_devil	Devil	THALI	THALI	šatān	šatān	ʃ ʌ t̪ ʌː n̪	thal1241					3 7 1 7 4	AXBYN	SETEN	101	101.S.C 101.E.V 101.T.C 101.E.V 101.N.c	2.0 1.5 1.75 1.3 0.8	ʃʌt̪ʌːn̪	0	307	Devil:307
54779	45_devil	Devil	POTHWARI	POTHWARI	šatān	šatān	ʃ ʌ t̪ ʌː n̪	poth1238					3 7 1 7 4	AXBYN	SETEN	85	85.S.C 85.E.V 85.T.C 85.E.V 85.N.c	2.0 1.5 1.75 1.3 0.8	ʃʌt̪ʌːn̪	0	307	Devil:307
54780	45_devil	Devil	CHIBHALI	CHIBHALI	šattāṇ	šattāṇ	ʃ ʌ t̪ t̪ ʌː ɳ	chib1247					3 7 1 1 7 4	AXMBYN	SETTEN	22	22.S.C 22.E.V 22.T.c 22.T.C 22.E.V 22.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃʌt̪t̪ʌːɳ	0	307	Devil:307
54781	45_devil	Devil	PUNCHHI	PUNCHHI	šaitån	šaitån	ʃ ai t̪ ɔ n̪	punc1239					3 7 1 7 4	AXBYN	SATUN	88	88.S.C 88.A.V 88.T.C 88.U.V 88.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ɔn̪	0	307	Devil:307
54782	45_devil	Devil	SINDHIVICHOLI	SINDHI_VICHOLI	šaitānᵘ	šaitānᵘ	ʃ ai t̪ ʌː n̪ ŭ	sind1272		26.0	69.0		3 7 1 7 4 7	AXBYBZ	SATENY	96	96.S.C 96.A.V 96.T.C 96.E.V 96.N.C 96.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃait̪ʌːn̪ŭ	0	307	Devil:307
54783	45_devil	Devil	LARI	LARI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	lari1254					3 7 1 7 4	AXBYN	SATEN	60	60.S.C 60.A.V 60.T.C 60.E.V 60.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54784	45_devil	Devil	LARI	LARI	ḍḍaīt	ḍḍaīt	ɖ ɖ ʌ iː t̪	lari1254					1 1 7 7 1	ACYYN	TTEIT	60	60.T.C 60.T.C 60.E.V 60.I.V 60.T.c	2.0 1.5 1.3 1.3 0.8	ɖɖʌiːt̪	0	317	Devil:317
54785	45_devil	Devil	LARI	LARI	b’ūṭ	b’ūṭ	bʰ uː ʈ	lari1254					1 7 1	AXN	PYT	60	60.P.C 60.Y.V 60.T.c	2.0 1.5 0.8	bʰuːʈ	0	305	Devil:305
54786	45_devil	Devil	LARI	LARI	pirēt	pirēt	p i r eː t̪	lari1254					1 7 5 7 1	AXBYN	PIRET	60	60.P.C 60.I.V 60.R.C 60.E.V 60.T.c	2.0 1.5 1.75 1.3 0.8	pireːt̪	0	305	Devil:305
54787	45_devil	Devil	KACHCHHI	KACHCHHI	sētān	sētān	s eː t̪ ʌː n̪	kach1277		23.83	69.0		3 7 1 7 4	AXBYN	SETEN	43	43.S.C 43.E.V 43.T.C 43.E.V 43.N.c	2.0 1.5 1.75 1.3 0.8	seːt̪ʌːn̪	0	307	Devil:307
54788	45_devil	Devil	KACHCHHI	KACHCHHI	b’ūt	b’ūt	bʰ uː t̪	kach1277		23.83	69.0		1 7 1	AXN	PYT	43	43.P.C 43.Y.V 43.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54789	45_devil	Devil	KACHCHHI	KACHCHHI	palīt	palīt	p ʌ l iː t̪	kach1277		23.83	69.0		1 7 5 7 1	AXBYN	PELIT	43	43.P.C 43.E.V 43.L.C 43.I.V 43.T.c	2.0 1.5 1.75 1.3 0.8	pʌliːt̪	0	305	Devil:305
54790	45_devil	Devil	MARATHIDESHI	MARATHI_DESHI	b’ūt	b’ūt	bʰ uː t̪	mara1378		17.9344	76.6665		1 7 1	AXN	PYT	65	65.P.C 65.Y.V 65.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54791	45_devil	Devil	NAGPURI	NAGPURI	b’ūt	b’ūt	bʰ uː t̪	varh1239		20.7139	79.7516		1 7 1	AXN	PYT	69	69.P.C 69.Y.V 69.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54792	45_devil	Devil	KONKANI	KONKANI	dẽvᵃṯs̱ār	dẽvᵃṯs̱ār	d̪ ẽ v ă ts ʌː r	konk1267		19.2414	73.9166		1 7 3 7 2 7 5	AXBYBYN	TEBACER	56	56.T.C 56.E.V 56.B.C 56.A.V 56.C.C 56.E.V 56.R.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	d̪ẽvătsʌːr	0	311	Devil:311
54793	45_devil	Devil	SINGHALESE	SINGHALESE	yakṣayā	yakṣayā	j ʌ k ʂ ʌ j ʌː	sinh1246		8.0	81.0		6 7 1 3 7 6 7	AXBCYBZ	JEKSEJE	97	97.J.C 97.E.V 97.K.C 97.S.C 97.E.V 97.J.C 97.E.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	jʌkʂʌjʌː	0	308	Devil:308
54794	45_devil	Devil	SINGHALESE	SINGHALESE	yakā	yakā	j ʌ k ʌː	sinh1246		8.0	81.0		6 7 1 7	AXBZ	JEKE	97	97.J.C 97.E.V 97.K.C 97.E.V	2.0 1.5 1.75 0.8	jʌkʌː	0	308	Devil:308
54795	45_devil	Devil	ORIYA	ORIYA	asura	asura	ʌ s u r ʌ	oriy1255		21.0	85.0		7 3 7 5 7	XBYBZ	ESYRE	73	73.E.V 73.S.C 73.Y.V 73.R.C 73.E.V	1.5 1.75 1.3 1.75 0.8	ʌsurʌ	0	312	Devil:312
54796	45_devil	Devil	ORIYA	ORIYA	saitān	saitān	s ai t̪ ʌː n̪	oriy1255		21.0	85.0		3 7 1 7 4	AXBYN	SATEN	73	73.S.C 73.A.V 73.T.C 73.E.V 73.N.c	2.0 1.5 1.75 1.3 0.8	sait̪ʌːn̪	0	307	Devil:307
54797	45_devil	Devil	BIHARIMAITHILI	BIHARI_MAITHILI	saitān	saitān	s ai t̪ ʌː n̪	mait1250		26.3817	86.2211		3 7 1 7 4	AXBYN	SATEN	14	14.S.C 14.A.V 14.T.C 14.E.V 14.N.c	2.0 1.5 1.75 1.3 0.8	sait̪ʌːn̪	0	307	Devil:307
54798	45_devil	Devil	MAGAHI	MAGAHI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	maga1260		25.0915	85.3335		3 7 1 7 4	AXBYN	SATEN	61	61.S.C 61.A.V 61.T.C 61.E.V 61.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54799	45_devil	Devil	BHOJPURINORTHERN	BHOJPURI_NORTHERN	saitān	saitān	s ai t̪ ʌː n̪	nort2656					3 7 1 7 4	AXBYN	SATEN	12	12.S.C 12.A.V 12.T.C 12.E.V 12.N.c	2.0 1.5 1.75 1.3 0.8	sait̪ʌːn̪	0	307	Devil:307
54800	45_devil	Devil	BHOJPURINORTHERN	BHOJPURI_NORTHERN	b’ūt	b’ūt	bʰ uː t̪	nort2656					1 7 1	AXN	PYT	12	12.P.C 12.Y.V 12.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54801	45_devil	Devil	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	saitān	saitān	s ai t̪ ʌː n̪	sout2661					3 7 1 7 4	AXBYN	SATEN	13	13.S.C 13.A.V 13.T.C 13.E.V 13.N.c	2.0 1.5 1.75 1.3 0.8	sait̪ʌːn̪	0	307	Devil:307
54802	45_devil	Devil	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	b’ūt	b’ūt	bʰ uː t̪	sout2661					1 7 1	AXN	PYT	13	13.P.C 13.Y.V 13.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54803	45_devil	Devil	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	prēt	prēt	p r eː t̪	sout2661					1 5 7 1	ACXN	PRET	13	13.P.C 13.R.C 13.E.V 13.T.c	2.0 1.5 1.5 0.8	preːt̪	0	305	Devil:305
54804	45_devil	Devil	NAGPURIA	NAGPURIA	b’ūt	b’ūt	bʰ uː t̪	sadr1248		23.6585	84.8114		1 7 1	AXN	PYT	70	70.P.C 70.Y.V 70.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54805	45_devil	Devil	BENGALIWRITTEN	BENGALI_WRITTEN	apadēvatā	apadēvatā	ʌ p ʌ d̪ eː v ʌ t̪ ʌː	beng1280		24.0	90.0		7 1 7 1 7 3 7 1 7	XBYBYBYBZ	EPETEBETE	9	9.E.V 9.P.C 9.E.V 9.T.C 9.E.V 9.B.C 9.E.V 9.T.C 9.E.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	ʌpʌd̪eːvʌt̪ʌː	0	309	Devil:309
54806	45_devil	Devil	BENGALIWRITTEN	BENGALI_WRITTEN	saytān	saytān	s ʌ j t̪ ʌː n̪	beng1280		24.0	90.0		3 7 6 1 7 4	AXMBYN	SEJTEN	9	9.S.C 9.E.V 9.J.c 9.T.C 9.E.V 9.N.c	2.0 1.5 1.1 1.75 1.3 0.8	sʌjt̪ʌːn̪	0	307	Devil:307
54809	45_devil	Devil	SOUTHWESTERNBENGALI	SOUTH_WESTERN_BENGALI	daitʸi	daitʸi	d̪ ai t̪ j̚ i	beng1280		24.0	90.0		1 7 1 6 7	AXBCZ	TATJI	100	100.T.C 100.A.V 100.T.C 100.J.C 100.I.V	2.0 1.5 1.75 1.5 0.8	d̪ait̪j̚i	0	315	Devil:315
54810	45_devil	Devil	SIRIPURIA	SIRIPURIA	b’ūt	b’ūt	bʰ uː t̪	siri1268					1 7 1	AXN	PYT	98	98.P.C 98.Y.V 98.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54811	45_devil	Devil	SIRIPURIA	SIRIPURIA	perēt	perēt	p e r eː t̪	siri1268					1 7 5 7 1	AXBYN	PERET	98	98.P.C 98.E.V 98.R.C 98.E.V 98.T.c	2.0 1.5 1.75 1.3 0.8	pereːt̪	0	305	Devil:305
54812	45_devil	Devil	EASTERNBENGALI	EASTERN_BENGALI	b’ut	b’ut	bʰ u t̪	east2744					1 7 1	AXN	PYT	29	29.P.C 29.Y.V 29.T.c	2.0 1.5 0.8	bʰut̪	0	305	Devil:305
54813	45_devil	Devil	EASTERNBENGALI	EASTERN_BENGALI	haytān	haytān	h ʌ j t̪ ʌː n̪	east2744					3 7 6 1 7 4	AXMBYN	HEJTEN	29	29.H.C 29.E.V 29.J.c 29.T.C 29.E.V 29.N.c	2.0 1.5 1.1 1.75 1.3 0.8	hʌjt̪ʌːn̪	0	307	Devil:307
54814	45_devil	Devil	EASTERNBENGALIOFCACHAR	EASTERN_BENGALI_OF_CACHAR	b’ut	b’ut	bʰ u t̪	sylh1242		24.83724	92.25347		1 7 1	AXN	PYT	30	30.P.C 30.Y.V 30.T.c	2.0 1.5 0.8	bʰut̪	0	305	Devil:305
54815	45_devil	Devil	EASTERNBENGALIOFCHITTAGONG	EASTERN_BENGALI_OF_CHITTAGONG	b’ūt	b’ūt	bʰ uː t̪	chit1275		20.831	93.1695		1 7 1	AXN	PYT	31	31.P.C 31.Y.V 31.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54816	45_devil	Devil	CHAKMA	CHAKMA	b’ut	b’ut	bʰ u t̪	chak1266		23.00148	92.339		1 7 1	AXN	PYT	18	18.P.C 18.Y.V 18.T.c	2.0 1.5 0.8	bʰut̪	0	305	Devil:305
54817	45_devil	Devil	ASSAMESE	ASSAMESE	piꭓās	piꭓās	p i x ʌː s	assa1263		26.0876	91.2932		1 7 3 7 3	AXBYN	PIGES	1	1.P.C 1.I.V 1.G.C 1.E.V 1.S.c	2.0 1.5 1.75 1.3 0.8	pixʌːs	0	305	Devil:305
54818	45_devil	Devil	EASTERNHINDIAWADHI	EASTERN_HINDI_AWADHI	parēt	parēt	p ʌ r eː t̪	awad1243		27.5907	82.4663		1 7 5 7 1	AXBYN	PERET	32	32.P.C 32.E.V 32.R.C 32.E.V 32.T.c	2.0 1.5 1.75 1.3 0.8	pʌreːt̪	0	305	Devil:305
54819	45_devil	Devil	BAGHELI	BAGHELI	saitān	saitān	s ai t̪ ʌː n̪	bagh1251		24.6837	87.4994		3 7 1 7 4	AXBYN	SATEN	4	4.S.C 4.A.V 4.T.C 4.E.V 4.N.c	2.0 1.5 1.75 1.3 0.8	sait̪ʌːn̪	0	307	Devil:307
54820	45_devil	Devil	CHHATTISGARHI	CHHATTISGARHI	b’ūt	b’ūt	bʰ uː t̪	chha1249		20.3601	82.0483		1 7 1	AXN	PYT	21	21.P.C 21.Y.V 21.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54821	45_devil	Devil	WESTERNHINDIHINDOSTANI	WESTERN_HINDI_HINDOSTANI	šaitān	šaitān	ʃ ai t̪ ʌː n̪	hind1269		25.0	77.0		3 7 1 7 4	AXBYN	SATEN	108	108.S.C 108.A.V 108.T.C 108.E.V 108.N.c	2.0 1.5 1.75 1.3 0.8	ʃait̪ʌːn̪	0	307	Devil:307
54822	45_devil	Devil	VERNACULARHINDOSTANI	VERNACULAR_HINDOSTANI	dānā	dānā	d̪ ʌː n̪ ʌː	hind1269		25.0	77.0		1 7 4 7	AXBZ	TENE	103	103.T.C 103.E.V 103.N.C 103.E.V	2.0 1.5 1.75 0.8	d̪ʌːn̪ʌː	0	307	Devil:307
54823	45_devil	Devil	DAKHINI	DAKHINI	saitān	saitān	s ai t̪ ʌː n̪	decc1239		18.5919	75.717		3 7 1 7 4	AXBYN	SATEN	26	26.S.C 26.A.V 26.T.C 26.E.V 26.N.c	2.0 1.5 1.75 1.3 0.8	sait̪ʌːn̪	0	307	Devil:307
54824	45_devil	Devil	BANGARU	BANGARU	šitān	šitān	ʃ i t̪ ʌː n̪	hary1238		29.0166	76.0432		3 7 1 7 4	AXBYN	SITEN	7	7.S.C 7.I.V 7.T.C 7.E.V 7.N.c	2.0 1.5 1.75 1.3 0.8	ʃit̪ʌːn̪	0	307	Devil:307
54825	45_devil	Devil	BRAJBHAKHA	BRAJ_BHAKHA	saitānu	saitānu	s ai t̪ ʌː n̪ u	braj1242		26.4758	78.0813		3 7 1 7 4 7	AXBYBZ	SATENY	15	15.S.C 15.A.V 15.T.C 15.E.V 15.N.C 15.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	sait̪ʌːn̪u	0	307	Devil:307
54826	45_devil	Devil	KANAUJI	KANAUJI	parēt	parēt	p ʌ r eː t̪	kana1281		27.1074	79.2883		1 7 5 7 1	AXBYN	PERET	45	45.P.C 45.E.V 45.R.C 45.E.V 45.T.c	2.0 1.5 1.75 1.3 0.8	pʌreːt̪	0	305	Devil:305
54827	45_devil	Devil	BUNDELI	BUNDELI	pirīt	pirīt	p i r iː t̪	bund1253		24.8982	78.9542		1 7 5 7 1	AXBYN	PIRIT	16	16.P.C 16.I.V 16.R.C 16.I.V 16.T.c	2.0 1.5 1.75 1.3 0.8	piriːt̪	0	305	Devil:305
54828	45_devil	Devil	BUNDELI	BUNDELI	b’ūt	b’ūt	bʰ uː t̪	bund1253		24.8982	78.9542		1 7 1	AXN	PYT	16	16.P.C 16.Y.V 16.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54829	45_devil	Devil	BANAPHARI	BANAPHARI	b’ūt	b’ūt	bʰ uː t̪	bana1281					1 7 1	AXN	PYT	6	6.P.C 6.Y.V 6.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54830	45_devil	Devil	PANJABIWRITTEN	PANJABI_WRITTEN	b’ūt	b’ūt	bʰ uː t̪	panj1256		30.0368	75.6702		1 7 1	AXN	PYT	78	78.P.C 78.Y.V 78.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54831	45_devil	Devil	PANJABIWRITTEN	PANJABI_WRITTEN	parēt	parēt	p ʌ r eː t̪	panj1256		30.0368	75.6702		1 7 5 7 1	AXBYN	PERET	78	78.P.C 78.E.V 78.R.C 78.E.V 78.T.c	2.0 1.5 1.75 1.3 0.8	pʌreːt̪	0	305	Devil:305
54833	45_devil	Devil	POWADHI	POWADHI	b’ūt	b’ūt	bʰ uː t̪	powa1246		21.797	79.239		1 7 1	AXN	PYT	86	86.P.C 86.Y.V 86.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54834	45_devil	Devil	DOGRI	DOGRI	pisāch	pisāch	p i s ʌː tʃ	dogr1250		32.5534	75.7111		1 7 3 7 1	AXBYN	PISET	28	28.P.C 28.I.V 28.S.C 28.E.V 28.T.c	2.0 1.5 1.75 1.3 0.8	pisʌːtʃ	0	305	Devil:305
54835	45_devil	Devil	KANGRA	KANGRA	šatān	šatān	ʃ ʌ t̪ ʌː n̪	kang1280		31.915	76.366		3 7 1 7 4	AXBYN	SETEN	46	46.S.C 46.E.V 46.T.C 46.E.V 46.N.c	2.0 1.5 1.75 1.3 0.8	ʃʌt̪ʌːn̪	0	307	Devil:307
54836	45_devil	Devil	GUJARATISTANDARD	GUJARATI_STANDARD	sētān	sētān	s eː t̪ ʌː n̪	guja1252		22.687	71.0962		3 7 1 7 4	AXBYN	SETEN	38	38.S.C 38.E.V 38.T.C 38.E.V 38.N.c	2.0 1.5 1.75 1.3 0.8	seːt̪ʌːn̪	0	307	Devil:307
54837	45_devil	Devil	GUJARATISTANDARD	GUJARATI_STANDARD	b’ūt	b’ūt	bʰ uː t̪	guja1252		22.687	71.0962		1 7 1	AXN	PYT	38	38.P.C 38.Y.V 38.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54838	45_devil	Devil	CHAROTARI	CHAROTARI	sētān	sētān	s eː t̪ ʌː n̪	guja1252		22.687	71.0962		3 7 1 7 4	AXBYN	SETEN	20	20.S.C 20.E.V 20.T.C 20.E.V 20.N.c	2.0 1.5 1.75 1.3 0.8	seːt̪ʌːn̪	0	307	Devil:307
54839	45_devil	Devil	CHAROTARI	CHAROTARI	dayīt	dayīt	d̪ ʌ j iː t̪	guja1252		22.687	71.0962		1 7 6 7 1	AXBYN	TEJIT	20	20.T.C 20.E.V 20.J.C 20.I.V 20.T.c	2.0 1.5 1.75 1.3 0.8	d̪ʌjiːt̪	0	317	Devil:317
54840	45_devil	Devil	CHAROTARI	CHAROTARI	rāk’ah	rāk’ah	r ʌː kʰ ʌ h	guja1252		22.687	71.0962		5 7 1 7 3	AXBYN	REKEH	20	20.R.C 20.E.V 20.K.C 20.E.V 20.H.c	2.0 1.5 1.75 1.3 0.8	rʌːkʰʌh	0	310	Devil:310
54841	45_devil	Devil	KATHIYAWADI	KATHIYAWADI	zōḍ	zōḍ	z oː ɖ	kath1249					3 7 1	AXN	SUT	49	49.S.C 49.U.V 49.T.c	2.0 1.5 0.8	zoːɖ	0	305	Devil:305
54842	45_devil	Devil	KHARAWA	KHARAWA	jin	jin	dʒ i n̪	khar1282					1 7 4	AXN	TIN	51	51.T.C 51.I.V 51.N.c	2.0 1.5 0.8	dʒin̪	0	307	Devil:307
54843	45_devil	Devil	GHISADI	GHISADI	b’ūt	b’ūt	bʰ uː t̪	guja1252		22.687	71.0962		1 7 1	AXN	PYT	37	37.P.C 37.Y.V 37.T.c	2.0 1.5 0.8	bʰuːt̪	0	305	Devil:305
54844	45_devil	Devil	RAJASTHANIMARWARI	RAJASTHANI_MARWARI	rākas	rākas	r ʌː k ʌ s	marw1260		27.002	75.0656		5 7 1 7 3	AXBYN	REKES	89	89.R.C 89.E.V 89.K.C 89.E.V 89.S.c	2.0 1.5 1.75 1.3 0.8	rʌːkʌs	0	310	Devil:310
