ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
21061	108_far	Far	AIMOL	AIMOL	a-lāk	a-lāk	ʌ + l ʌː k	aimo1244		24.6437	94.3556		7 9 5 7 1	X_AXN	E_LEK	2	2.E.V 2._._ 2.L.C 2.E.V 2.K.c	1.5 0.0 2.0 1.5 0.8	ʌ+lʌːk	0	643	Far:643
21062	108_far	Far	CHIRU	CHIRU	āllāk	āllāk	ʌː l l ʌː k	chir1283		25.4643	94.4072		7 5 5 7 1	XMBYN	ELLEK	30	30.E.V 30.L.c 30.L.C 30.E.V 30.K.c	1.5 1.1 1.75 1.3 0.8	ʌːllʌːk	0	653	Far:653
21063	108_far	Far	KOLHRENG	KOLHRENG	a-lāk	a-lāk	ʌ + l ʌː k	kolh1240					7 9 5 7 1	X_AXN	E_LEK	65	65.E.V 65._._ 65.L.C 65.E.V 65.K.c	1.5 0.0 2.0 1.5 0.8	ʌ+lʌːk	0	643	Far:643
21064	108_far	Far	KOM	KOM	ka-hlā	ka-hlā	k ʌ + h l ʌː	komi1270		24.8688	94.534		1 7 9 3 5 7	AX_ACX	KE_HLE	66	66.K.C 66.E.V 66._._ 66.H.C 66.L.C 66.E.V	2.0 1.5 0.0 2.0 1.5 1.5	kʌ+hlʌː	0	656	Far:656
21065	108_far	Far	PURUM	PURUM	a-lā	a-lā	ʌ + l ʌː	puru1266		25.3887	95.0935		7 9 5 7	X_AX	E_LE	112	112.E.V 112._._ 112.L.C 112.E.V	1.5 0.0 2.0 1.5	ʌ+lʌː	0	643	Far:643
21066	108_far	Far	ANAL	ANAL	hai-so-wāk-ā	hai-so-wāk-ā	h ai + s o + w ʌː k + ʌː	anal1239		24.0506	94.2806		3 7 9 3 7 9 6 7 1 9 7	AX_AX_AXN_X	HA_SU_WEK_E	5	5.H.C 5.A.V 5._._ 5.S.C 5.U.V 5._._ 5.W.C 5.E.V 5.K.c 5._._ 5.E.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8 0.0 1.5	hai+so+wʌːk+ʌː	0	646	Far:646
21067	108_far	Far	HIROILAMGANG	HIROI_LAMGANG	lam-ka-lā	lam-ka-lā	l ʌ m + k ʌ + l ʌː	lamk1238		24.1523	94.2706		5 7 4 9 1 7 9 5 7	AXN_AX_AX	LEM_KE_LE	46	46.L.C 46.E.V 46.M.c 46._._ 46.K.C 46.E.V 46._._ 46.L.C 46.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	lʌm+kʌ+lʌː	0	647	Far:647
21068	108_far	Far	TAUNGTHA	TAUNGTHA	hru-dā	hru-dā	h r u + d̪ ʌː	paok1235		20.211	97.5969		3 5 7 9 1 7	ACX_AX	HRY_TE	139	139.H.C 139.R.C 139.Y.V 139._._ 139.T.C 139.E.V	2.0 1.5 1.5 0.0 2.0 1.5	hru+d̪ʌː	0	656	Far:656
21069	108_far	Far	CHINBOK	CHINBOK	chōk	chōk	tʃ oː k	munc1235		20.289	94.3929		1 7 1	AXN	TUK	27	27.T.C 27.U.V 27.K.c	2.0 1.5 0.8	tʃoːk	0	652	Far:652
21070	108_far	Far	YAWDWIN	YAWDWIN	àk-sā	àk-sā	a k + s ʌː	munc1235		20.289	94.3929		7 1 9 3 7	XN_AX	AK_SE	156	156.A.V 156.K.c 156._._ 156.S.C 156.E.V	1.5 0.8 0.0 2.0 1.5	ak+sʌː	0	664	Far:664
21071	108_far	Far	CHINBON	CHINBON	à-hlō	à-hlō	a + h l oː	chin1478		20.0776	94.0506		7 9 3 5 7	X_ACX	A_HLU	28	28.A.V 28._._ 28.H.C 28.L.C 28.U.V	1.5 0.0 2.0 1.5 1.5	a+hloː	0	656	Far:656
21072	108_far	Far	THAYETMYOCHIN	THAYETMYO_CHIN	hlå	hlå	h l ɔ	thay1247					3 5 7	ACX	HLU	146	146.H.C 146.L.C 146.U.V	2.0 1.5 1.5	hlɔ	0	656	Far:656
21073	108_far	Far	SHOORKHYANG	SHO_OR_KHYANG	hlō	hlō	h l oː	asho1236		21.393	93.5069		3 5 7	ACX	HLU	128	128.H.C 128.L.C 128.U.V	2.0 1.5 1.5	hloː	0	656	Far:656
21074	108_far	Far	KHAMI	KHAMI	p’a-lo (?)	p’a-lo	pʱ ʌ + l o	kham1284					1 7 9 5 7	AX_AX	PE_LU	61	61.P.C 61.E.V 61._._ 61.L.C 61.U.V	2.0 1.5 0.0 2.0 1.5	pʱʌ+lo	0	643	Far:643
21075	108_far	Far	ANDRO	ANDRO	làm-jeo	làm-jeo	l a m + dʑ e o	kadu1254					5 7 4 9 2 7 7	AXN_AXZ	LAM_CEU	6	6.L.C 6.A.V 6.M.c 6._._ 6.C.C 6.E.V 6.U.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	lam+dʑeo	0	647	Far:647
21076	108_far	Far	SENGMAI	SENGMAI	làm-jau	làm-jau	l a m + dʑ au	kadu1254					5 7 4 9 2 7	AXN_AX	LAM_CA	125	125.L.C 125.A.V 125.M.c 125._._ 125.C.C 125.A.V	2.0 1.5 0.8 0.0 2.0 1.5	lam+dʑau	0	647	Far:647
21077	108_far	Far	CHAIREL	CHAIREL	à-nàp-pà	à-nàp-pà	a + n̪ a p + p a	chai1254		24.30438	93.866431		7 9 4 7 1 9 1 7	X_AXN_AX	A_NAP_PA	22	22.A.V 22._._ 22.N.C 22.A.V 22.P.c 22._._ 22.P.C 22.A.V	1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	a+n̪ap+pa	0	648	Far:648
21078	108_far	Far	KADU	KADU	làm samà (? tone)	làm samà	l a m + s ʌ m a	kadu1254					5 7 4 9 3 7 4 7	AXN_AXBZ	LAM_SEMA	52	52.L.C 52.A.V 52.M.c 52._._ 52.S.C 52.E.V 52.M.C 52.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	lam+sʌma	0	647	Far:647
21079	108_far	Far	SZIORATSI	SZI_OR_ATSI	we	we	w e	zaiw1241		24.1726	98.3643		6 7	AX	WE	135	135.W.C 135.E.V	2.0 1.5	we	0	650	Far:650
21080	108_far	Far	LASHIORLECHI	LASHI_OR_LECHI	ve	ve	ʋ e	lash1243		26.0992	98.5481		6 7	AX	WE	76	76.W.C 76.E.V	2.0 1.5	ʋe	0	650	Far:650
21081	108_far	Far	MARU	MARU	wà	wà	w a	maru1249		24.942535	99.8338		6 7	AX	WA	91	91.W.C 91.A.V	2.0 1.5	wa	0	650	Far:650
21082	108_far	Far	MAINGTHAORNGACHANG	MAINGTHA_OR_NGACHANG	we	we	w e	acha1249		24.3479	97.7438		6 7	AX	WE	85	85.W.C 85.E.V	2.0 1.5	we	0	650	Far:650
21083	108_far	Far	PHUNSAMONG	PHUN_SAMONG	we	we	w e	hpon1238		24.4606	97.1142		6 7	AX	WE	111	111.W.C 111.E.V	2.0 1.5	we	0	650	Far:650
21085	108_far	Far	MRU	MRU	lah-mā	lah-mā	l ʌ h + m ʌː	mruu1242		24.154	90.6317		5 7 3 9 4 7	AXN_AX	LEH_ME	101	101.L.C 101.E.V 101.H.c 101._._ 101.M.C 101.E.V	2.0 1.5 0.8 0.0 2.0 1.5	lʌh+mʌː	0	643	Far:643
21086	108_far	Far	BURMESEWRITTEN	BURMESE_WRITTEN	˨˩ wē	˨˩ wē	²¹ + w eː	nucl1310		20.7926	93.9665		8 9 6 7	T_AX	3_WE	19	19.3.T 19._._ 19.W.C 19.E.V	1.0 0.0 1.6 3.0	²¹+weː	0	650	Far:650
21088	108_far	Far	ARAKANESE	ARAKANESE	ᵃwi	ᵃwi	ă w i	marm1234		22.759948	92.210748		7 6 7	XBZ	AWI	9	9.A.V 9.W.C 9.I.V	1.5 1.75 0.8	ăwi	0	650	Far:650
21089	108_far	Far	TAUNGYO	TAUNGYO	we	we	w e	taun1248		20.4104	96.7401		6 7	AX	WE	141	141.W.C 141.E.V	2.0 1.5	we	0	650	Far:650
21090	108_far	Far	DANU	DANU	we	we	w e	danu1251					6 7	AX	WE	33	33.W.C 33.E.V	2.0 1.5	we	0	650	Far:650
21091	108_far	Far	INTHA	INTHA	ᵃwei	ᵃwei	ă w ei	inth1239					7 6 7	XBZ	AWE	50	50.A.V 50.W.C 50.E.V	1.5 1.75 0.8	ăwei	0	650	Far:650
21092	108_far	Far	TAVOYAN	TAVOYAN	ᵃwi	ᵃwi	ă w i	tavo1242		14.1078	98.194		7 6 7	XBZ	AWI	142	142.A.V 142.W.C 142.I.V	1.5 1.75 0.8	ăwi	0	650	Far:650
3982	61_father	Father	MANDARIN	MANDARIN	˦˨ fu	˦˨ fu	⁴² + f u	mand1415		40.0209	116.228		8 9 3 7	T_AX	3_BY	87	87.3.T 87._._ 87.B.C 87.Y.V	1.0 0.0 1.6 3.0	⁴²+fu	0	666	Father:666
3983	61_father	Father	CANTONESE	CANTONESE	˨˩ fū	˨˩ fū	²¹ + f uː	cant1236					8 9 3 7	T_AX	3_BY	21	21.3.T 21._._ 21.B.C 21.Y.V	1.0 0.0 1.6 3.0	²¹+fuː	0	666	Father:666
3984	61_father	Father	GYAOMI	GYAOMI	d’å-då	d’å-då	d̪ʱ ɔ + d̪ ɔ	mand1415		40.0209	116.228		1 7 9 1 7	AX_AX	TU_TU	43	43.T.C 43.U.V 43._._ 43.T.C 43.U.V	2.0 1.5 0.0 2.0 1.5	d̪ʱɔ+d̪ɔ	0	668	Father:668
3994	61_father	Father	PWOLITERARY	PWO_LITERARY	˧ p’ā	˧ p’ā	³ + pʱ ʌː	phra1235		18.0048	99.6382		8 9 1 7	T_AX	6_PE	114	114.6.T 114._._ 114.P.C 114.E.V	1.0 0.0 1.6 3.0	³+pʱʌː	0	666	Father:666
3995	61_father	Father	PWOBASSEIN	PWO_BASSEIN	pà	pà	p a	pwow1235		17.3622	97.7044		1 7	AX	PA	113	113.P.C 113.A.V	2.0 1.5	pa	0	666	Father:666
3996	61_father	Father	PWOMAULMEIN	PWO_MAULMEIN	pà	pà	p a	pwoe1235		15.1915	98.7355		1 7	AX	PA	115	115.P.C 115.A.V	2.0 1.5	pa	0	666	Father:666
3997	61_father	Father	TAUNGTHU	TAUNGTHU	pà	pà	p a	paok1235		20.211	97.5969		1 7	AX	PA	140	140.P.C 140.A.V	2.0 1.5	pa	0	666	Father:666
3998	61_father	Father	SGALITERARY	SGA_LITERARY	˦˨ pā	˦˨ pā	⁴² + p ʌː	sgaw1245		17.9872	97.7126		8 9 1 7	T_AX	3_PE	126	126.3.T 126._._ 126.P.C 126.E.V	1.0 0.0 1.6 3.0	⁴²+pʌː	0	666	Father:666
4001	61_father	Father	BWE	BWE	pà	pà	p a	bwek1238		18.9796	96.9936		1 7	AX	PA	20	20.P.C 20.A.V	2.0 1.5	pa	0	666	Father:666
4002	61_father	Father	WEWAW	WEWAW	pe	pe	p e	wewa1238		19.020577	96.540526		1 7	AX	PE	153	153.P.C 153.E.V	2.0 1.5	pe	0	666	Father:666
4003	61_father	Father	KARENBYU	KARENBYU	pà	pà	p a	geba1237		19.4991	96.9492		1 7	AX	PA	56	56.P.C 56.A.V	2.0 1.5	pa	0	666	Father:666
4004	61_father	Father	BRAEO	BRAEO	pà	pà	p a	geba1237		19.4991	96.9492		1 7	AX	PA	18	18.P.C 18.A.V	2.0 1.5	pa	0	666	Father:666
4005	61_father	Father	KARENNI	KARENNI	p’ä	p’ä	pʱ ɛ	east2342		19.8939	98.3359		1 7	AX	PE	57	57.P.C 57.E.V	2.0 1.5	pʱɛ	0	666	Father:666
4006	61_father	Father	YINTALAE	YINTALAE	pā	pā	p ʌː	yint1235		18.9378	97.3368		1 7	AX	PE	158	158.P.C 158.E.V	2.0 1.5	pʌː	0	666	Father:666
4007	61_father	Father	SINHMAOMAEPAUK	SIN_HMAO_MAEPAUK	à pà	à pà	a + p a	manu1255		19.165	96.9531		7 9 1 7	X_AX	A_PA	131	131.A.V 131._._ 131.P.C 131.A.V	1.5 0.0 2.0 1.5	a+pa	0	666	Father:666
4008	61_father	Father	GHEKO	GHEKO	pà	pà	p a	geko1235		19.6741	96.5308		1 7	AX	PA	41	41.P.C 41.A.V	2.0 1.5	pa	0	666	Father:666
4009	61_father	Father	PADAUNG	PADAUNG	pà	pà	p a	kaya1315		19.5183	97.4138		1 7	AX	PA	107	107.P.C 107.A.V	2.0 1.5	pa	0	666	Father:666
4010	61_father	Father	YEINBA	YEINBA	pà	pà	p a	yinb1236		19.0383	97.2134		1 7	AX	PA	157	157.P.C 157.A.V	2.0 1.5	pa	0	666	Father:666
4012	61_father	Father	ZAVEIN	ZAVEIN	à pà	à pà	a + p a	zaye1235		20.16	96.908		7 9 1 7	X_AX	A_PA	159	159.A.V 159._._ 159.P.C 159.A.V	1.5 0.0 2.0 1.5	a+pa	0	666	Father:666
4013	61_father	Father	MOPWABILICHI	MOPWA_BILICHI	pà	pà	p a	bili1249					1 7	AX	PA	97	97.P.C 97.A.V	2.0 1.5	pa	0	666	Father:666
4014	61_father	Father	MOPWADERMUHA	MOPWA_DERMUHA	à p’à	à p’à	a + pʱ a	derm1238					7 9 1 7	X_AX	A_PA	98	98.A.V 98._._ 98.P.C 98.A.V	1.5 0.0 2.0 1.5	a+pʱa	0	666	Father:666
4015	61_father	Father	MOPWADERMUHA	MOPWA_DERMUHA	à pà	à pà	a + p a	derm1238					7 9 1 7	X_AX	A_PA	98	98.A.V 98._._ 98.P.C 98.A.V	1.5 0.0 2.0 1.5	a+pa	0	666	Father:666
4022	61_father	Father	MANCHATIORPATNI	MANCHATI_OR_PATNI	bā	bā	b ʌː	karb1241		25.7317	93.0462		1 7	AX	PE	86	86.P.C 86.E.V	2.0 1.5	bʌː	0	666	Father:666
4023	61_father	Father	CHAMBALAHULI	CHAMBA_LAHULI	bā	bā	b ʌː	cham1308					1 7	AX	PE	23	23.P.C 23.E.V	2.0 1.5	bʌː	0	666	Father:666
4024	61_father	Father	KANASHI	KANASHI	bā	bā	b ʌː	kana1283		32.2843	77.1553		1 7	AX	PE	54	54.P.C 54.E.V	2.0 1.5	bʌː	0	666	Father:666
4025	61_father	Father	KANAURI	KANAURI	bōā	bōā	b oː ʌː	kinn1249		31.3688	78.3148		1 7 7	AXZ	PUE	55	55.P.C 55.U.V 55.E.V	2.0 1.5 0.8	boːʌː	0	666	Father:666
4026	61_father	Father	KANAURI	KANAURI	bōbā	bōbā	b oː b ʌː	kinn1249		31.3688	78.3148		1 7 1 7	AXBZ	PUPE	55	55.P.C 55.U.V 55.P.C 55.E.V	2.0 1.5 1.75 0.8	boːbʌː	0	666	Father:666
4027	61_father	Father	RANGKAS	RANGKAS	bā	bā	b ʌː	rang1266		29.2278	80.0845		1 7	AX	PE	118	118.P.C 118.E.V	2.0 1.5	bʌː	0	666	Father:666
4028	61_father	Father	DHIMAL	DHIMAL	å-bå	å-bå	ɔ + b ɔ	dhim1246		26.6283	88.3798		7 9 1 7	X_AX	U_PU	35	35.U.V 35._._ 35.P.C 35.U.V	1.5 0.0 2.0 1.5	ɔ+bɔ	0	666	Father:666
4029	61_father	Father	THAMI	THAMI	ā-pā	ā-pā	ʌː + p ʌː	than1259		28.7554	85.7657		7 9 1 7	X_AX	E_PE	145	145.E.V 145._._ 145.P.C 145.E.V	1.5 0.0 2.0 1.5	ʌː+pʌː	0	666	Father:666
4030	61_father	Father	LIMBU	LIMBU	pā	pā	p ʌː	limb1266		27.2703	87.8859		1 7	AX	PE	77	77.P.C 77.E.V	2.0 1.5	pʌː	0	666	Father:666
4031	61_father	Father	LIMBU	LIMBU	pā-pā	pā-pā	p ʌː + p ʌː	limb1266		27.2703	87.8859		1 7 9 1 7	AX_AX	PE_PE	77	77.P.C 77.E.V 77._._ 77.P.C 77.E.V	2.0 1.5 0.0 2.0 1.5	pʌː+pʌː	0	666	Father:666
4032	61_father	Father	YAKHA	YAKHA	bā	bā	b ʌː	yakk1236		27.3714	87.9306		1 7	AX	PE	155	155.P.C 155.E.V	2.0 1.5	bʌː	0	666	Father:666
4033	61_father	Father	YAKHA	YAKHA	ī-pā	ī-pā	iː + p ʌː	yakk1236		27.3714	87.9306		7 9 1 7	X_AX	I_PE	155	155.I.V 155._._ 155.P.C 155.E.V	1.5 0.0 2.0 1.5	iː+pʌː	0	666	Father:666
4034	61_father	Father	KHAMBU	KHAMBU	pāā	pāā	p ʌː ʌː	kham1288					1 7 7	AXZ	PEE	60	60.P.C 60.E.V 60.E.V	2.0 1.5 0.8	pʌːʌː	0	666	Father:666
4035	61_father	Father	KHAMBU	KHAMBU	pā	pā	p ʌː	kham1288					1 7	AX	PE	60	60.P.C 60.E.V	2.0 1.5	pʌː	0	666	Father:666
4036	61_father	Father	BAHING	BAHING	ā-po	ā-po	ʌː + p o	bahi1252		27.3323	86.3949		7 9 1 7	X_AX	E_PU	10	10.E.V 10._._ 10.P.C 10.U.V	1.5 0.0 2.0 1.5	ʌː+po	0	666	Father:666
4037	61_father	Father	BALALI	BALALI	o°-pa	o°-pa	o + + p ʌ	nort2727		27.5102	87.2157		7 9 9 1 7	X__AX	U__PE	11	11.U.V 11._._ 11._._ 11.P.C 11.E.V	1.5 0.0 0.0 2.0 1.5	o++pʌ	0	666	Father:666
4038	61_father	Father	SANGPANG	SANGPANG	ūm-pa	ūm-pa	uː m + p ʌ	samp1249		27.2999	87.0019		7 4 9 1 7	XN_AX	YM_PE	123	123.Y.V 123.M.c 123._._ 123.P.C 123.E.V	1.5 0.8 0.0 2.0 1.5	uːm+pʌ	0	666	Father:666
4039	61_father	Father	LOHORONG	LOHORONG	um-pa	um-pa	u m + p ʌ	nort2727		27.5102	87.2157		7 4 9 1 7	XN_AX	YM_PE	80	80.Y.V 80.M.c 80._._ 80.P.C 80.E.V	1.5 0.8 0.0 2.0 1.5	um+pʌ	0	666	Father:666
4040	61_father	Father	LAMBICHHONG	LAMBICHHONG	im-pā	im-pā	i m + p ʌː	yakk1236		27.3714	87.9306		7 4 9 1 7	XN_AX	IM_PE	74	74.I.V 74.M.c 74._._ 74.P.C 74.E.V	1.5 0.8 0.0 2.0 1.5	im+pʌː	0	666	Father:666
4041	61_father	Father	WALING	WALING	ā-pā	ā-pā	ʌː + p ʌː	wali1261		26.6369	86.4837		7 9 1 7	X_AX	E_PE	152	152.E.V 152._._ 152.P.C 152.E.V	1.5 0.0 2.0 1.5	ʌː+pʌː	0	666	Father:666
4042	61_father	Father	WALING	WALING	pā-pā	pā-pā	p ʌː + p ʌː	wali1261		26.6369	86.4837		1 7 9 1 7	AX_AX	PE_PE	152	152.P.C 152.E.V 152._._ 152.P.C 152.E.V	2.0 1.5 0.0 2.0 1.5	pʌː+pʌː	0	666	Father:666
4043	61_father	Father	CHHINGTANG	CHHINGTANG	ū-pā	ū-pā	uː + p ʌː	chhi1245		26.961	87.1899		7 9 1 7	X_AX	Y_PE	26	26.Y.V 26._._ 26.P.C 26.E.V	1.5 0.0 2.0 1.5	uː+pʌː	0	666	Father:666
4044	61_father	Father	RUNGCHHENBUNG	RUNGCHHENBUNG	ö-pa	ö-pa	ø + p ʌ	bant1281		27.12147	87.04738		7 9 1 7	X_AX	U_PE	122	122.U.V 122._._ 122.P.C 122.E.V	1.5 0.0 2.0 1.5	ø+pʌ	0	666	Father:666
4045	61_father	Father	RUNGCHHENBUNG	RUNGCHHENBUNG	ū-pa	ū-pa	uː + p ʌ	bant1281		27.12147	87.04738		7 9 1 7	X_AX	Y_PE	122	122.Y.V 122._._ 122.P.C 122.E.V	1.5 0.0 2.0 1.5	uː+pʌ	0	666	Father:666
4046	61_father	Father	RUNGCHHENBUNG	RUNGCHHENBUNG	ō-pa	ō-pa	oː + p ʌ	bant1281		27.12147	87.04738		7 9 1 7	X_AX	U_PE	122	122.U.V 122._._ 122.P.C 122.E.V	1.5 0.0 2.0 1.5	oː+pʌ	0	666	Father:666
4047	61_father	Father	DUNGMALI	DUNGMALI	um-pa	um-pa	u m + p ʌ	dung1252		26.9813	87.3328		7 4 9 1 7	XN_AX	YM_PE	38	38.Y.V 38.M.c 38._._ 38.P.C 38.E.V	1.5 0.8 0.0 2.0 1.5	um+pʌ	0	666	Father:666
4048	61_father	Father	RODONGORCHAMLING	RODONG_OR_CHAMLING	ūm-pa	ūm-pa	uː m + p ʌ	caml1239		27.3371	86.7612		7 4 9 1 7	XN_AX	YM_PE	120	120.Y.V 120.M.c 120._._ 120.P.C 120.E.V	1.5 0.8 0.0 2.0 1.5	uːm+pʌ	0	666	Father:666
4049	61_father	Father	NACHHERENG	NACHHERENG	ū-po	ū-po	uː + p o	nach1240		27.4202	86.7001		7 9 1 7	X_AX	Y_PU	103	103.Y.V 103._._ 103.P.C 103.U.V	1.5 0.0 2.0 1.5	uː+po	0	666	Father:666
4050	61_father	Father	KULUNG	KULUNG	ūm-pā	ūm-pā	uː m + p ʌː	kulu1253		27.1606	87.5717		7 4 9 1 7	XN_AX	YM_PE	67	67.Y.V 67.M.c 67._._ 67.P.C 67.E.V	1.5 0.8 0.0 2.0 1.5	uːm+pʌː	0	666	Father:666
4051	61_father	Father	THULUNG	THULUNG	pāp	pāp	p ʌː p	drun1238		28.00792	98.49449		1 7 1	AXN	PEP	148	148.P.C 148.E.V 148.P.c	2.0 1.5 0.8	pʌːp	0	666	Father:666
4052	61_father	Father	THULUNG	THULUNG	ū-pāp	ū-pāp	uː + p ʌː p	drun1238		28.00792	98.49449		7 9 1 7 1	X_AXN	Y_PEP	148	148.Y.V 148._._ 148.P.C 148.E.V 148.P.c	1.5 0.0 2.0 1.5 0.8	uː+pʌːp	0	666	Father:666
4053	61_father	Father	CHAURASYA	CHAURASYA	ā-po	ā-po	ʌː + p o	wamb1257		27.14808	86.47646		7 9 1 7	X_AX	E_PU	25	25.E.V 25._._ 25.P.C 25.U.V	1.5 0.0 2.0 1.5	ʌː+po	0	666	Father:666
4054	61_father	Father	KHALING	KHALING	u-pāp	u-pāp	u + p ʌː p	khal1275		27.3912	87.5053		7 9 1 7 1	X_AXN	Y_PEP	59	59.Y.V 59._._ 59.P.C 59.E.V 59.P.c	1.5 0.0 2.0 1.5 0.8	u+pʌːp	0	666	Father:666
4055	61_father	Father	DUMI	DUMI	u-pyāp	u-pyāp	u + p j ʌː p	dumi1241		27.45849	86.75699		7 9 1 6 7 1	X_ACXN	Y_PJEP	37	37.Y.V 37._._ 37.P.C 37.J.C 37.E.V 37.P.c	1.5 0.0 2.0 1.5 1.5 0.8	u+pjʌːp	0	666	Father:666
4056	61_father	Father	DUMI	DUMI	u-pū	u-pū	u + p uː	dumi1241		27.45849	86.75699		7 9 1 7	X_AX	Y_PY	37	37.Y.V 37._._ 37.P.C 37.Y.V	1.5 0.0 2.0 1.5	u+puː	0	666	Father:666
4057	61_father	Father	DUMI	DUMI	i-pyāp	i-pyāp	i + p j ʌː p	dumi1241		27.45849	86.75699		7 9 1 6 7 1	X_ACXN	I_PJEP	37	37.I.V 37._._ 37.P.C 37.J.C 37.E.V 37.P.c	1.5 0.0 2.0 1.5 1.5 0.8	i+pjʌːp	0	666	Father:666
4058	61_father	Father	RAIORJIMDAR	RAI_OR_JIMDAR	pu	pu	p u	athp1241		26.8794	87.3296		1 7	AX	PY	117	117.P.C 117.Y.V	2.0 1.5	pu	0	666	Father:666
4059	61_father	Father	VAYUORHAYU	VAYU_OR_HAYU	ū-pū	ū-pū	uː + p uː	wayu1241		27.3047	86.1227		7 9 1 7	X_AX	Y_PY	151	151.Y.V 151._._ 151.P.C 151.Y.V	1.5 0.0 2.0 1.5	uː+puː	0	666	Father:666
4060	61_father	Father	GURUNG	GURUNG	ā-bā	ā-bā	ʌː + b ʌː	east2345		28.4368	84.58145		7 9 1 7	X_AX	E_PE	42	42.E.V 42._._ 42.P.C 42.E.V	1.5 0.0 2.0 1.5	ʌː+bʌː	0	666	Father:666
4061	61_father	Father	MURMI	MURMI	ā-bā	ā-bā	ʌː + b ʌː	west2415		28.0239	85.0563		7 9 1 7	X_AX	E_PE	102	102.E.V 102._._ 102.P.C 102.E.V	1.5 0.0 2.0 1.5	ʌː+bʌː	0	666	Father:666
4062	61_father	Father	SUNWAR	SUNWAR	pop-o	pop-o	p o p + o	sunw1242		27.5201	86.2476		1 7 1 9 7	AXN_X	PUP_U	134	134.P.C 134.U.V 134.P.c 134._._ 134.U.V	2.0 1.5 0.8 0.0 1.5	pop+o	0	666	Father:666
4063	61_father	Father	MAGARI	MAGARI	bai	bai	b ai	west2418		28.2462	83.511		1 7	AX	PA	84	84.P.C 84.A.V	2.0 1.5	bai	0	666	Father:666
4064	61_father	Father	NEWARI	NEWARI	ba-bā	ba-bā	b ʌ + b ʌː	newa1246		27.2614	84.9577		1 7 9 1 7	AX_AX	PE_PE	105	105.P.C 105.E.V 105._._ 105.P.C 105.E.V	2.0 1.5 0.0 2.0 1.5	bʌ+bʌː	0	666	Father:666
4065	61_father	Father	NEWARI	NEWARI	a-bu	a-bu	ʌ + b u	newa1246		27.2614	84.9577		7 9 1 7	X_AX	E_PY	105	105.E.V 105._._ 105.P.C 105.Y.V	1.5 0.0 2.0 1.5	ʌ+bu	0	666	Father:666
4066	61_father	Father	NEWARI	NEWARI	bau	bau	b au	newa1246		27.2614	84.9577		1 7	AX	PA	105	105.P.C 105.A.V	2.0 1.5	bau	0	666	Father:666
4067	61_father	Father	PADIPAHRIORPAHI	PADI_PAHRI_OR_PAHI	bā	bā	b ʌː	newa1246		27.2614	84.9577		1 7	AX	PE	108	108.P.C 108.E.V	2.0 1.5	bʌː	0	666	Father:666
4068	61_father	Father	RONGORLEPCHA	RONG_OR_LEPCHA	ā-bo	ā-bo	ʌː + b o	lepc1244		27.0869	88.5726		7 9 1 7	X_AX	E_PU	121	121.E.V 121._._ 121.P.C 121.U.V	1.5 0.0 2.0 1.5	ʌː+bo	0	666	Father:666
4069	61_father	Father	TOTO	TOTO	ā-pā	ā-pā	ʌː + p ʌː	toto1302		26.67	88.975		7 9 1 7	X_AX	E_PE	150	150.E.V 150._._ 150.P.C 150.E.V	1.5 0.0 2.0 1.5	ʌː+pʌː	0	666	Father:666
4071	61_father	Father	ABOR	ABOR	yaiī	yaiī	j ai iː	bori1243		27.62812	94.3538		6 7 7	AXZ	JAI	1	1.J.C 1.A.V 1.I.V	2.0 1.5 0.8	jaiiː	0	666	Father:666
4072	61_father	Father	MIRI	MIRI	ābū	ābū	ʌː b uː	misi1242		27.418	94.69		7 1 7	XBZ	EPY	95	95.E.V 95.P.C 95.Y.V	1.5 1.75 0.8	ʌːbuː	0	666	Father:666
4073	61_father	Father	MIRI	MIRI	bā-bū	bā-bū	b ʌː + b uː	misi1242		27.418	94.69		1 7 9 1 7	AX_AX	PE_PY	95	95.P.C 95.E.V 95._._ 95.P.C 95.Y.V	2.0 1.5 0.0 2.0 1.5	bʌː+buː	0	666	Father:666
4074	61_father	Father	DAFLA	DAFLA	āp	āp	ʌː p	nyis1236		27.278263	93.675529		7 1	XN	EP	31	31.E.V 31.P.c	1.5 0.8	ʌːp	0	666	Father:666
4075	61_father	Father	DAFLA	DAFLA	āb(-gå)	āb	ʌː b	nyis1236		27.278263	93.675529		7 1	XN	EP	31	31.E.V 31.P.c	1.5 0.8	ʌːb	0	666	Father:666
4076	61_father	Father	MISHMIDIGARU	MISHMI_DIGARU	nā-bā	nā-bā	n̪ ʌː + b ʌː	diga1241		28.4993	96.8803		4 7 9 1 7	AX_AX	NE_PE	96	96.N.C 96.E.V 96._._ 96.P.C 96.E.V	2.0 1.5 0.0 2.0 1.5	n̪ʌː+bʌː	0	666	Father:666
