# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
56631	55_cow	Cow	GADABA	GADABA	kii-taṅg	kii-taṅg	k i i + t̪ ʌ ŋ g	bodo1267	3044	18.3857	82.771	
56645	55_cow	Cow	VIETNAMESE	VIETNAMESE	˧ kon ˨˩ bo ˦˥ kai	kon˧bo˨˩kai˦˥	k o n̪ ³ + b o ²¹ + k ai ⁴⁵	viet1252	3044	20.681188	105.774071	
#
53582	42_cultivator	Cultivator	KHMER	KHMER	mnüs t’vö srē	mnüs t’vö srē	m n̪ y s + t̪ʰ v ø + s r eː	cent1989	979	12.0515	105.015	
53583	42_cultivator	Cultivator	TALAINGWRITTEN	TALAING_WRITTEN	ñaḥ (maklon) bṅa	ñaḥ bṅa	ɲ ʌ h + b ŋ ʌ	monn1252	979	15.49394	98.122465	
53584	42_cultivator	Cultivator	TALAINGSPOKEN	TALAING_SPOKEN	kun låin	kun låin	k u n̪ + l ɔ i n̪	monn1252	979	15.49394	98.122465	
53585	42_cultivator	Cultivator	PALAUNG	PALAUNG	bī rȫr mār (man who works hill paddy)	bī rȫr mār	b iː + r øː r + m ʌː r	ruma1248	979	23.6404	97.3172	
53586	42_cultivator	Cultivator	DARANG	DARANG	luwi-raiṅ-mān (upland)	luwi-raiṅ-mān	l u w i + r ai ŋ + m ʌː n̪	ruch1235	979	21.6176	98.0915	
53587	42_cultivator	Cultivator	WA	WA	yōn-nö-p’u-yu-nà (lowland)	yōn-nö-p’u-yu-nà	j oː n̪ + n̪ ø + pʰ u + j u + n̪ a	nucl1290	979	23.1024	99.108	
53588	42_cultivator	Cultivator	WA	WA	t’ö-mà-p’u-yu-mà (upland)	t’ö-mà-p’u-yu-mà	t̪ʰ ø + m a + pʰ u + j u + m a	nucl1290	979	23.1024	99.108	
53589	42_cultivator	Cultivator	SON	SON	yu-nà (lowland)	yu-nà	j u + n̪ a	sonn1238	979			
53590	42_cultivator	Cultivator	SON	SON	yu-màr (upland)	yu-màr	j u + m a r	sonn1238	979			
53591	42_cultivator	Cultivator	EN	EN	mi-sāṅ-köṅ (lowland)	mi-sāṅ-köṅ	m i + s ʌː ŋ + k ø ŋ	ennn1242	979			
53592	42_cultivator	Cultivator	EN	EN	mi-sāṅ-mà (upland)	mi-sāṅ-mà	m i + s ʌː ŋ + m a	ennn1242	979			
53593	42_cultivator	Cultivator	TAILOI	TAI_LOI	kǒn-ru-kuṅ (lowland)	kǒn-ru-kuṅ	k ɒ n̪ + r u + k u ŋ	tail1246	979	21.4293	100.985	
53594	42_cultivator	Cultivator	TAILOI	TAI_LOI	kǒn-ru-màrr (upland)	kǒn-ru-màrr	k ɒ n̪ + r u + m a r r	tail1246	979	21.4293	100.985	
53595	42_cultivator	Cultivator	AMOK	A_MOK	i-kyi-nà (lowland)	i-kyi-nà	i + kʲ i + n̪ a	mokk1243	979	18.9117	99.5821	
53596	42_cultivator	Cultivator	AMOK	A_MOK	i-kyi-mē (upland)	i-kyi-mē	i + kʲ i + m eː	mokk1243	979	18.9117	99.5821	
53597	42_cultivator	Cultivator	ANGKU	ANG_KU	i-kin-kyi-mà	i-kin-kyi-mà	i + k i n̪ + kʲ i + m a	huuu1240	979	22.0163	100.881	
53599	42_cultivator	Cultivator	DANAO	DANAO	yåk-lai	yåk-lai	j ɔ k + l ai	dana1252	979	20.4957	96.998	
53600	42_cultivator	Cultivator	YINRIANG	YIN_RIANG	e-swǒm-nà (lowland)	e-swǒm-nà	e + s w ɒ m + n̪ a	rian1261	979	24.0521	98.8333	
53601	42_cultivator	Cultivator	YINRIANG	YIN_RIANG	e-swǒm-màrā (upland)	e-swǒm-màrā	e + s w ɒ m + m a r ʌː	rian1261	979	24.0521	98.8333	
53602	42_cultivator	Cultivator	KHASISTANDARD	KHASI_STANDARD	noṅrep	noṅrep	n̪ o ŋ r e p	khas1269	979	24.977	91.9998	
53603	42_cultivator	Cultivator	KHASISTANDARD	KHASI_STANDARD	bàrep	bàrep	b a r e p	khas1269	979	24.977	91.9998	
53604	42_cultivator	Cultivator	WAR	WAR	wàk’i°	wàk’i°	w a kʰ i	warj1242	979	25.1154	91.6266	
53605	42_cultivator	Cultivator	NICOBARESE	NICOBARESE	womī-yōm	womī-yōm	w o m iː + j oː m	cent1990	979	7.94812	93.3921	
53606	42_cultivator	Cultivator	MUNDARI	MUNDARI	siᵏ håṛå	siᵏ håṛå	s i k̚ + h ɔ ɽ ɔ	mund1320	979	23.03	85.85	
53607	42_cultivator	Cultivator	KURKU	KURKU	ūrā	ūrā	uː r ʌː	kork1243	979	21.8358	77.5541	
53608	42_cultivator	Cultivator	KHARIA	KHARIA	silo° lebu	silo° lebu	s i l o + l e b u	khar1287	979	22.3571	84.3922	
53609	42_cultivator	Cultivator	SAVARA	SAVARA	oro-mar	oro-mar	o r o + m ʌ r	sora1254	979	19.1213	84.19	
53610	42_cultivator	Cultivator	GADABA	GADABA	sunīṅg	sunīṅg	s u n̪ iː ŋ g	bodo1267	979	18.3857	82.771	
53620	42_cultivator	Cultivator	VIETNAMESE	VIETNAMESE	˨˩ ṅüöi ˨˩ làm ˨ ruōṅ	ṅüöi˨˩làm˨˩ruōṅ˨	ŋ y ø i ²¹ + l a m ²¹ + r u oː ŋ ²	viet1252	979	20.681188	105.774071	
#
10843	78_daughter	Daughter	KHMER	KHMER	srey	srey	s r e j	cent1989	1357	12.0515	105.015	
10844	78_daughter	Daughter	TALAINGWRITTEN	TALAING_WRITTEN	kon brau	kon brau	k o n̪ + b r au	monn1252	1357	15.49394	98.122465	
10845	78_daughter	Daughter	TALAINGSPOKEN	TALAING_SPOKEN	kun prià	kun prià	k u n̪ + p r i a	monn1252	1357	15.49394	98.122465	
10846	78_daughter	Daughter	SAKAI	SAKAI	knon krdāl	knon krdāl	k n̪ o n̪ + k r d̪ ʌː l	seno1278	1357			
10847	78_daughter	Daughter	SEMANG	SEMANG	woṅ mābe	woṅ mābe	w o ŋ + m ʌː b e	nort2682	1357			
10848	78_daughter	Daughter	PALAUNG	PALAUNG	kwån ī-pạ̄n	kwån ī-pạ̄n	k w ɔ n̪ + iː + p ʌː n̪	ruma1248	1357	23.6404	97.3172	
10850	78_daughter	Daughter	DARANG	DARANG	gån i-bun	gån i-bun	g ɔ n̪ + i + b u n̪	ruch1235	1357	21.6176	98.0915	
10851	78_daughter	Daughter	WA	WA	kån ràbun	kån ràbun	k ɔ n̪ + r a b u n̪	nucl1290	1357	23.1024	99.108	
10852	78_daughter	Daughter	SON	SON	bà-bun	bà-bun	b a + b u n̪	sonn1238	1357			
10853	78_daughter	Daughter	EN	EN	kǒn-yǒm-wun	kǒn-yǒm-wun	k ɒ n̪ + j ɒ m + w u n̪	ennn1242	1357			
10854	78_daughter	Daughter	TAILOI	TAI_LOI	kǒn-en-pun	kǒn-en-pun	k ɒ n̪ + e n̪ + p u n̪	tail1246	1357	21.4293	100.985	
10855	78_daughter	Daughter	AMOK	A_MOK	kån-fǒn	kån-fǒn	k ɔ n̪ + f ɒ n̪	mokk1243	1357	18.9117	99.5821	
10856	78_daughter	Daughter	ANGKU	ANG_KU	kon-kön	kon-kön	k o n̪ + k ø n̪	huuu1240	1357	22.0163	100.881	
10858	78_daughter	Daughter	DANAO	DANAO	kōn-myà-å	kōn-myà-å	k oː n̪ + m j a + ɔ	dana1252	1357	20.4957	96.998	
10859	78_daughter	Daughter	YINRIANG	YIN_RIANG	kwàn kàn-ñà	kwàn kàn-ñà	k w a n̪ + k a n̪ + ɲ a	rian1261	1357	24.0521	98.8333	
10860	78_daughter	Daughter	KHASISTANDARD	KHASI_STANDARD	(kà) k’ūn	k’ūn	kʰ uː n̪	khas1269	1357	24.977	91.9998	
10861	78_daughter	Daughter	WAR	WAR	(kà) hūn	hūn	h uː n̪	warj1242	1357	25.1154	91.6266	
10862	78_daughter	Daughter	NICOBARESE	NICOBARESE	kōan-enkāna	kōan-enkāna	k oː ʌ n̪ + e n̪ k ʌː n̪ ʌ	cent1990	1357	7.94812	93.3921	
10863	78_daughter	Daughter	KHERWARISANTHALI	KHERWARI_SANTHALI	håpån-ērā	håpån-ērā	h ɔ p ɔ n̪ + eː r ʌː	sant1410	1357	25.0317	87.8185	
10864	78_daughter	Daughter	KHERWARISANTHALI	KHERWARI_SANTHALI	kuṛī-håpån	kuṛī-håpån	k u ɽ iː + h ɔ p ɔ n̪	sant1410	1357	25.0317	87.8185	
10865	78_daughter	Daughter	MUNDARI	MUNDARI	kūṛī-hån	kūṛī-hån	k uː ɽ iː + h ɔ n̪	mund1320	1357	23.03	85.85	
10866	78_daughter	Daughter	KURKU	KURKU	kōn-jē	kōn-jē	k oː n̪ + dʒ eː	kork1243	1357	21.8358	77.5541	
10867	78_daughter	Daughter	JUANG	JUANG	kan-chelāṇḍ	kan-chelāṇḍ	k ʌ n̪ + tʃ e l ʌː ɳ ɖ	juan1238	1357	21.2606	85.5845	
10868	78_daughter	Daughter	SAVARA	SAVARA	ōn-selo	ōn-selo	oː n̪ + s e l o	sora1254	1357	19.1213	84.19	
10869	78_daughter	Daughter	GADABA	GADABA	ōnō-ōn	ōnō-ōn	oː n̪ oː + oː n̪	bodo1267	1357	18.3857	82.771	
10870	78_daughter	Daughter	GADABA	GADABA	koḍam-lē	koḍam-lē	k o ɖ ʌ m + l eː	bodo1267	1357	18.3857	82.771	
10880	78_daughter	Daughter	VIETNAMESE	VIETNAMESE	˧ kon ˦˥ gai	kon˧gai˦˥	k o n̪ ³ + g ai ⁴⁵	viet1252	1357	20.681188	105.774071	
#
17042	97_deer	Deer	KHMER	KHMER	kdàn	kdàn	k d̪ a n̪	cent1989	1936	12.0515	105.015	
17043	97_deer	Deer	TALAINGWRITTEN	TALAING_WRITTEN	grāai (or drāai) (ta°)	grāai	g r ʌː ai	monn1252	1936	15.49394	98.122465	
17044	97_deer	Deer	TALAINGSPOKEN	TALAING_SPOKEN	krai glàṅ	krai glàṅ	k r ai + g l a ŋ	monn1252	1936	15.49394	98.122465	
17045	97_deer	Deer	PALAUNG	PALAUNG	chà° (or pōr) gē	chà° gē	tʃ a + g eː	ruma1248	1936	23.6404	97.3172	
17047	97_deer	Deer	WA	WA	p’eh tüṅ	p’eh tüṅ	pʰ e h + t̪ y ŋ	nucl1290	1936	23.1024	99.108	
17048	97_deer	Deer	KHASISTANDARD	KHASI_STANDARD	(ki) büt’oṅ	büt’oṅ	b y t̪ʰ o ŋ	khas1269	1936	24.977	91.9998	
17049	97_deer	Deer	WAR	WAR	(i) büt’oṅ	büt’oṅ	b y t̪ʰ o ŋ	warj1242	1936	25.1154	91.6266	
17050	97_deer	Deer	KHERWARISANTHALI	KHERWARI_SANTHALI	jēl-kō	jēl-kō	dʒ eː l + k oː	sant1410	1936	25.0317	87.8185	
17051	97_deer	Deer	MUNDARI	MUNDARI	jīlū-kō	jīlū-kō	dʒ iː l uː + k oː	mund1320	1936	23.03	85.85	
17052	97_deer	Deer	KURKU	KURKU	chītalī-kū	chītalī-kū	tʃ iː t̪ ʌ l iː + k uː	kork1243	1936	21.8358	77.5541	
17053	97_deer	Deer	KHARIA	KHARIA	selhop-ki	selhop-ki	s e l h o p + k i	khar1287	1936	22.3571	84.3922	
17054	97_deer	Deer	JUANG	JUANG	harina	harina	h ʌ r i n̪ ʌ	juan1238	1936	21.2606	85.5845	
17055	97_deer	Deer	SAVARA	SAVARA	pargḍāp-ji	pargḍāp-ji	p ʌ r g ɖ ʌː p + dʒ i	sora1254	1936	19.1213	84.19	
17056	97_deer	Deer	GADABA	GADABA	lōṅgā ālu	lōṅgā ālu	l oː ŋ g ʌː + ʌː l u	bodo1267	1936	18.3857	82.771	
17066	97_deer	Deer	VIETNAMESE	VIETNAMESE	˦˥ kak ˧ kon ˧ nai	kak˦˥kon˧nai˧	k ʌ k ⁴⁵ + k o n̪ ³ + n̪ ai ³	viet1252	1936	20.681188	105.774071	
#
54540	45_devil	Devil	KHMER	KHMER	àràk	àràk	a r a k	cent1989	1973	12.0515	105.015	
54541	45_devil	Devil	TALAINGWRITTEN	TALAING_WRITTEN	mā	mā	m ʌː	monn1252	1973	15.49394	98.122465	
54542	45_devil	Devil	TALAINGWRITTEN	TALAING_WRITTEN	kalok mā (= Māra)	kalok mā	k ʌ l o k + m ʌː	monn1252	1973	15.49394	98.122465	
54543	45_devil	Devil	TALAINGSPOKEN	TALAING_SPOKEN	k^àluk-mä	k^àluk-mä	k a l u k + m ɛ	monn1252	1973	15.49394	98.122465	
54544	45_devil	Devil	PALAUNG	PALAUNG	kạr-nạ̄m ka-oᵗ (spirit bad)	kạr-nạ̄m ka-oᵗ	k a r + n̪ ʌː m + k ʌ + o t̪̚	ruma1248	1973	23.6404	97.3172	
54546	45_devil	Devil	DARANG	DARANG	kà-nàm (spirit)	kà-nàm	k a + n̪ a m	ruch1235	1973	21.6176	98.0915	
54547	45_devil	Devil	WA	WA	yūm-tsào-kēṅ	yūm-tsào-kēṅ	j uː m + ts a o + k eː ŋ	nucl1290	1973	23.1024	99.108	
54548	45_devil	Devil	SON	SON	p’i (spirit)	p’i	pʰ i	sonn1238	1973			
54549	45_devil	Devil	EN	EN	s’u (spirit)	s’u	sʰ u	ennn1242	1973			
54550	45_devil	Devil	TAILOI	TAI_LOI	p’i-p’yit (ghost)	p’i-p’yit	pʰ i + pʰ j i t̪	tail1246	1973	21.4293	100.985	
54551	45_devil	Devil	AMOK	A_MOK	pà-kri (spirit)	pà-kri	p a + k r i	mokk1243	1973	18.9117	99.5821	
54552	45_devil	Devil	ANGKU	ANG_KU	plit (ghost)	plit	p l i t̪	huuu1240	1973	22.0163	100.881	
54553	45_devil	Devil	DANAO	DANAO	k^ànàm	k^ànàm	k a n̪ a m	dana1252	1973	20.4957	96.998	
54554	45_devil	Devil	DANAO	DANAO	tàt-se	tàt-se	t̪ a t̪ + s e	dana1252	1973	20.4957	96.998	
54555	45_devil	Devil	YINRIANG	YIN_RIANG	s’ōṅ	s’ōṅ	sʰ oː ŋ	rian1261	1973	24.0521	98.8333	
54556	45_devil	Devil	KHASISTANDARD	KHASI_STANDARD	ksūid	ksūid	k s uː i d̪	khas1269	1973	24.977	91.9998	
54557	45_devil	Devil	WAR	WAR	prāi d’eb	prāi d’eb	p r aːi + d̪ʰ e b	warj1242	1973	25.1154	91.6266	
54558	45_devil	Devil	NICOBARESE	NICOBARESE	īwī-pǒt	īwī-pǒt	iː w iː + p ɒ t̪	cent1990	1973	7.94812	93.3921	
54559	45_devil	Devil	KHERWARISANTHALI	KHERWARI_SANTHALI	mārāṅ burū	mārāṅ burū	m ʌː r ʌː ŋ + b u r uː	sant1410	1973	25.0317	87.8185	
54560	45_devil	Devil	MUNDARI	MUNDARI	boṅgā	boṅgā	b o ŋ g ʌː	mund1320	1973	23.03	85.85	
54561	45_devil	Devil	KHARIA	KHARIA	ḍubo	ḍubo	ɖ u b o	khar1287	1973	22.3571	84.3922	
54562	45_devil	Devil	SAVARA	SAVARA	bottoṅ	bottoṅ	b o t̪ t̪ o ŋ	sora1254	1973	19.1213	84.19	
54563	45_devil	Devil	SAVARA	SAVARA	sōnum	sōnum	s oː n̪ u m	sora1254	1973	19.1213	84.19	
54564	45_devil	Devil	GADABA	GADABA	sēarāe	sēarāe	s eː ʌ r ʌː e	bodo1267	1973	18.3857	82.771	
54575	45_devil	Devil	VIETNAMESE	VIETNAMESE	˧ mà ˨˦ kui	mà˧kui˨˦	m a ³ + k u i ²⁴	viet1252	1973	20.681188	105.774071	
#
31219	123_die	Die	KHMER	KHMER	slàp	slàp	s l a p	cent1989	1494	12.0515	105.015	
31220	123_die	Die	TALAINGWRITTEN	TALAING_WRITTEN	k’yuit	k’yuit	kʰ j u i t̪	monn1252	1494	15.49394	98.122465	
31221	123_die	Die	TALAINGSPOKEN	TALAING_SPOKEN	chǒᵗ	chǒᵗ	tʃ ɒ t̪̚	monn1252	1494	15.49394	98.122465	
31222	123_die	Die	SAKAI	SAKAI	dāt	dāt	d̪ ʌː t̪	seno1278	1494			
31223	123_die	Die	SEMANG	SEMANG	kᵉbös	kᵉbös	k ĕ b ø s	nort2682	1494			
31224	123_die	Die	SEMANG	SEMANG	hàlod	hàlod	h a l o d̪	nort2682	1494			
31225	123_die	Die	PALAUNG	PALAUNG	yạ̄m	yạ̄m	j ʌː m	ruma1248	1494	23.6404	97.3172	
31227	123_die	Die	DARANG	DARANG	yàm	yàm	j a m	ruch1235	1494	21.6176	98.0915	
31228	123_die	Die	WA	WA	yim	yim	j i m	nucl1290	1494	23.1024	99.108	
31229	123_die	Die	SON	SON	yum	yum	j u m	sonn1238	1494			
31230	123_die	Die	EN	EN	yum	yum	j u m	ennn1242	1494			
31231	123_die	Die	TAILOI	TAI_LOI	yum	yum	j u m	tail1246	1494	21.4293	100.985	
31232	123_die	Die	TAILOI	TAI_LOI	yim	yim	j i m	tail1246	1494	21.4293	100.985	
31233	123_die	Die	AMOK	A_MOK	yem	yem	j e m	mokk1243	1494	18.9117	99.5821	
31234	123_die	Die	ANGKU	ANG_KU	yàm	yàm	j a m	huuu1240	1494	22.0163	100.881	
31236	123_die	Die	DANAO	DANAO	pi	pi	p i	dana1252	1494	20.4957	96.998	
31237	123_die	Die	DANAO	DANAO	pīn	pīn	p iː n̪	dana1252	1494	20.4957	96.998	
31238	123_die	Die	YINRIANG	YIN_RIANG	yàm	yàm	j a m	rian1261	1494	24.0521	98.8333	
31239	123_die	Die	KHASISTANDARD	KHASI_STANDARD	iāp	iāp	i ʌː p	khas1269	1494	24.977	91.9998	
31240	123_die	Die	WAR	WAR	iip	iip	i i p	warj1242	1494	25.1154	91.6266	
31241	123_die	Die	NICOBARESE	NICOBARESE	kāpāh	kāpāh	k ʌː p ʌː h	cent1990	1494	7.94812	93.3921	
31242	123_die	Die	NICOBARESE	NICOBARESE	ṅafāh	ṅafāh	ŋ ʌ f ʌː h	cent1990	1494	7.94812	93.3921	
31243	123_die	Die	NICOBARESE	NICOBARESE	poin-ñǒp	poin-ñǒp	p ɔɪ n̪ + ɲ ɒ p	cent1990	1494	7.94812	93.3921	
31244	123_die	Die	KHERWARISANTHALI	KHERWARI_SANTHALI	gujuᵏ	gujuᵏ	g u dʒ u k̚	sant1410	1494	25.0317	87.8185	
31245	123_die	Die	MUNDARI	MUNDARI	gåjåᵏ	gåjåᵏ	g ɔ dʒ ɔ k̚	mund1320	1494	23.03	85.85	
31246	123_die	Die	KURKU	KURKU	gū	gū	g uː	kork1243	1494	21.8358	77.5541	
31247	123_die	Die	KHARIA	KHARIA	goᶜʰ	goᶜʰ	g o c̚ h	khar1287	1494	22.3571	84.3922	
31248	123_die	Die	JUANG	JUANG	goju	goju	g o dʒ u	juan1238	1494	21.2606	85.5845	
31249	123_die	Die	SAVARA	SAVARA	kie	kie	k i e	sora1254	1494	19.1213	84.19	
31250	123_die	Die	GADABA	GADABA	gōi	gōi	g oː i	bodo1267	1494	18.3857	82.771	
31260	123_die	Die	VIETNAMESE	VIETNAMESE	˦˥ chėt	chėt˦˥	tʃ ə t̪ ⁴⁵	viet1252	1494	20.681188	105.774071	
#
57013	56_dog	Dog	KHMER	KHMER	ch’kē	ch’kē	tʃʰ k eː	cent1989	2009	12.0515	105.015	
57014	56_dog	Dog	TALAINGWRITTEN	TALAING_WRITTEN	kluiw	kluiw	k l u i w	monn1252	2009	15.49394	98.122465	
57015	56_dog	Dog	TALAINGSPOKEN	TALAING_SPOKEN	klå	klå	k l ɔ	monn1252	2009	15.49394	98.122465	
57016	56_dog	Dog	SAKAI	SAKAI	chō	chō	tʃ oː	seno1278	2009			
57017	56_dog	Dog	SAKAI	SAKAI	(wild dog) lēᵏ	lēᵏ	l eː k̚	seno1278	2009			
57018	56_dog	Dog	SEMANG	SEMANG	ē’	ē’	eː	nort2682	2009			
57019	56_dog	Dog	SEMANG	SEMANG	ek	ek	e k	nort2682	2009			
57020	56_dog	Dog	SEMANG	SEMANG	od	od	o d̪	nort2682	2009			
57021	56_dog	Dog	SEMANG	SEMANG	nyàṅ	nyàṅ	n̪ j a ŋ	nort2682	2009			
57022	56_dog	Dog	SEMANG	SEMANG	āsū	āsū	ʌː s uː	nort2682	2009			
57023	56_dog	Dog	SEMANG	SEMANG	(wild dog) chᵉloṅ	chᵉloṅ	tʃ ĕ l o ŋ	nort2682	2009			
57024	56_dog	Dog	PALAUNG	PALAUNG	à°-o°	à°-o°	a + o	ruma1248	2009	23.6404	97.3172	
57026	56_dog	Dog	DARANG	DARANG	so	so	s o	ruch1235	2009	21.6176	98.0915	
57027	56_dog	Dog	WA	WA	s’o	s’o	sʰ o	nucl1290	2009	23.1024	99.108	
57028	56_dog	Dog	SON	SON	so	so	s o	sonn1238	2009			
57029	56_dog	Dog	EN	EN	so	so	s o	ennn1242	2009			
57030	56_dog	Dog	TAILOI	TAI_LOI	så	så	s ɔ	tail1246	2009	21.4293	100.985	
57031	56_dog	Dog	AMOK	A_MOK	so	so	s o	mokk1243	2009	18.9117	99.5821	
57032	56_dog	Dog	ANGKU	ANG_KU	så	så	s ɔ	huuu1240	2009	22.0163	100.881	
57034	56_dog	Dog	DANAO	DANAO	ṯs̱o	ṯs̱o	ts o	dana1252	2009	20.4957	96.998	
57035	56_dog	Dog	YINRIANG	YIN_RIANG	so	so	s o	rian1261	2009	24.0521	98.8333	
57036	56_dog	Dog	KHAMUK	KHA_MUK	s’å	s’å	sʰ ɔ	khmu1255	2009			
57037	56_dog	Dog	KHASISTANDARD	KHASI_STANDARD	ksew	ksew	k s e w	khas1269	2009	24.977	91.9998	
57038	56_dog	Dog	WAR	WAR	ksià	ksià	k s i a	warj1242	2009	25.1154	91.6266	
57039	56_dog	Dog	NICOBARESE	NICOBARESE	ām	ām	ʌː m	cent1990	2009	7.94812	93.3921	
57040	56_dog	Dog	KHERWARISANTHALI	KHERWARI_SANTHALI	setā	setā	s e t̪ ʌː	sant1410	2009	25.0317	87.8185	
57041	56_dog	Dog	MUNDARI	MUNDARI	setā	setā	s e t̪ ʌː	mund1320	2009	23.03	85.85	
57042	56_dog	Dog	KURKU	KURKU	sītā	sītā	s iː t̪ ʌː	kork1243	2009	21.8358	77.5541	
57043	56_dog	Dog	KURKU	KURKU	tsītā	tsītā	ts iː t̪ ʌː	kork1243	2009	21.8358	77.5541	
57044	56_dog	Dog	KHARIA	KHARIA	solo	solo	s o l o	khar1287	2009	22.3571	84.3922	
57045	56_dog	Dog	JUANG	JUANG	solok	solok	s o l o k	juan1238	2009	21.2606	85.5845	
57046	56_dog	Dog	SAVARA	SAVARA	kinsor	kinsor	k i n̪ s o r	sora1254	2009	19.1213	84.19	
57047	56_dog	Dog	SAVARA	SAVARA	sōr	sōr	s oː r	sora1254	2009	19.1213	84.19	
57048	56_dog	Dog	GADABA	GADABA	g’usō	g’usō	gʰ u s oː	bodo1267	2009	18.3857	82.771	
57049	56_dog	Dog	GADABA	GADABA	kussō	kussō	k u s s oː	bodo1267	2009	18.3857	82.771	
57061	56_dog	Dog	VIETNAMESE	VIETNAMESE	˧ kon ˦˥ cho	kon˧cho˦˥	k o n̪ ³ + tʃ o ⁴⁵	viet1252	2009	20.681188	105.774071	
#
20005	106_down	Down	KHMER	KHMER	krom	krom	k r o m	cent1989	1326	12.0515	105.015	
20006	106_down	Down	TALAINGWRITTEN	TALAING_WRITTEN	asmaw	asmaw	ʌ s m ʌ w	monn1252	1326	15.49394	98.122465	
20007	106_down	Down	TALAINGSPOKEN	TALAING_SPOKEN	s^àmå	s^àmå	s a m ɔ	monn1252	1326	15.49394	98.122465	
20008	106_down	Down	SAKAI	SAKAI	réh	réh	r e h	seno1278	1326			
20009	106_down	Down	SAKAI	SAKAI	di-réh	di-réh	d̪ i + r e h	seno1278	1326			
20010	106_down	Down	SEMANG	SEMANG	kiyom	kiyom	k i j o m	nort2682	1326			
20011	106_down	Down	PALAUNG	PALAUNG	(below) krūm	krūm	k r uː m	ruma1248	1326	23.6404	97.3172	
20012	106_down	Down	DARANG	DARANG	(below) i-krum	i-krum	i + k r u m	ruch1235	1326	21.6176	98.0915	
20013	106_down	Down	WA	WA	kröm	kröm	k r ø m	nucl1290	1326	23.1024	99.108	
20014	106_down	Down	WA	WA	gàhsen	gàhsen	g a h s e n̪	nucl1290	1326	23.1024	99.108	
20015	106_down	Down	SON	SON	(below) hāk-dē	hāk-dē	h ʌː k + d̪ eː	sonn1238	1326			
20016	106_down	Down	EN	EN	(below) tà-s’ē	tà-s’ē	t̪ a + sʰ eː	ennn1242	1326			
20017	106_down	Down	TAILOI	TAI_LOI	(below) tàm-yum	tàm-yum	t̪ a m + j u m	tail1246	1326	21.4293	100.985	
20018	106_down	Down	AMOK	A_MOK	(below) nam-ti	nam-ti	n̪ ʌ m + t̪ i	mokk1243	1326	18.9117	99.5821	
20019	106_down	Down	ANGKU	ANG_KU	(below) tuṅ-pün	tuṅ-pün	t̪ u ŋ + p y n̪	huuu1240	1326	22.0163	100.881	
20021	106_down	Down	DANAO	DANAO	ho-lǒṅ-kàt	ho-lǒṅ-kàt	h o + l ɒ ŋ + k a t̪	dana1252	1326	20.4957	96.998	
20022	106_down	Down	YINRIANG	YIN_RIANG	(below) hàr-åk	hàr-åk	h a r + ɔ k	rian1261	1326	24.0521	98.8333	
20023	106_down	Down	YINRIANG	YIN_RIANG	i’kut	i’kut	i k u t̪	rian1261	1326	24.0521	98.8333	
20024	106_down	Down	KHASISTANDARD	KHASI_STANDARD	hà rum	hà rum	h a + r u m	khas1269	1326	24.977	91.9998	
20025	106_down	Down	KHASISTANDARD	KHASI_STANDARD	šà rum	šà rum	ʃ a + r u m	khas1269	1326	24.977	91.9998	
20026	106_down	Down	WAR	WAR	šà rem	šà rem	ʃ a + r e m	warj1242	1326	25.1154	91.6266	
20027	106_down	Down	NICOBARESE	NICOBARESE	ṅaiche	ṅaiche	ŋ ai tʃ e	cent1990	1326	7.94812	93.3921	
20028	106_down	Down	NICOBARESE	NICOBARESE	ṅā-še	ṅā-še	ŋ ʌː + ʃ e	cent1990	1326	7.94812	93.3921	
20029	106_down	Down	NICOBARESE	NICOBARESE	oyü-hare	oyü-hare	o j y + h ʌ r e	cent1990	1326	7.94812	93.3921	
20030	106_down	Down	KHERWARISANTHALI	KHERWARI_SANTHALI	latār säᶜʰ	latār säᶜʰ	l ʌ t̪ ʌː r + s ɛ c̚ h	sant1410	1326	25.0317	87.8185	
20031	106_down	Down	MUNDARI	MUNDARI	lātār	lātār	l ʌː t̪ ʌː r	mund1320	1326	23.03	85.85	
20032	106_down	Down	KURKU	KURKU	ītān	ītān	iː t̪ ʌː n̪	kork1243	1326	21.8358	77.5541	
20033	106_down	Down	KHARIA	KHARIA	tuta	tuta	t̪ u t̪ ʌ	khar1287	1326	22.3571	84.3922	
20034	106_down	Down	JUANG	JUANG	ade-tā	ade-tā	ʌ d̪ e + t̪ ʌː	juan1238	1326	21.2606	85.5845	
20035	106_down	Down	SAVARA	SAVARA	jaitan	jaitan	dʒ ai t̪ ʌ n̪	sora1254	1326	19.1213	84.19	
20036	106_down	Down	GADABA	GADABA	ā̃luṅg	ā̃luṅg	ãː l u ŋ g	bodo1267	1326	18.3857	82.771	
20037	106_down	Down	GADABA	GADABA	hakki	hakki	h ʌ k k i	bodo1267	1326	18.3857	82.771	
20051	106_down	Down	VIETNAMESE	VIETNAMESE	˦˥ düöi	düöi˦˥	d̪ y ø i ⁴⁵	viet1252	1326	20.681188	105.774071	
#
58606	60_duck	Duck	KHMER	KHMER	teà	teà	t̪ e a	cent1989	1360	12.0515	105.015	
